age,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,job_n,marital_n,education_n,default_n,housing_n,loan_n,poutcome_n
37,1.1,93.994,-36.4,4.856,2,0,1,0,0,0,0
31,1.1,93.994,-36.4,4.864,3,1,5,0,1,0,0
30,-1.8,92.893,-46.2,1.327,1,1,1,0,0,0,0
37,1.1,93.994,-36.4,4.858,3,0,0,0,0,0,0
39,1.4,93.444,-36.1,4.965,4,0,4,0,0,0,0
43,-1.8,92.893,-46.2,1.291,2,1,6,0,1,0,0
50,-3.4,92.649,-30.1,0.722,2,0,1,0,0,0,0
53,-0.1,93.2,-42.0,4.021,10,0,2,0,1,0,0
34,-1.8,92.893,-46.2,1.313,3,0,3,0,1,1,0
54,1.4,93.918,-42.7,4.962,1,0,3,1,1,0,0
35,-3.4,92.379,-29.8,0.819,10,0,1,0,0,0,0
35,-0.1,93.2,-42.0,4.153,7,2,4,0,0,0,0
32,1.4,93.444,-36.1,4.963,4,0,1,1,0,0,0
57,-1.8,93.075,-47.1,1.405,10,1,6,0,1,0,0
56,1.1,93.994,-36.4,4.856,7,0,3,1,0,1,0
53,1.4,93.444,-36.1,4.964,3,0,2,1,2,2,0
37,-1.8,92.893,-46.2,1.313,2,0,6,0,1,1,0
57,-0.1,93.2,-42.0,4.021,6,0,6,1,1,1,1
55,1.4,94.465,-41.8,4.96,6,0,6,0,1,0,0
55,-1.8,93.075,-47.1,1.365,2,0,5,0,1,0,0
55,-3.4,92.649,-30.1,0.716,10,0,6,0,1,0,0
48,-0.1,93.2,-42.0,4.153,4,0,6,0,0,0,0
33,-1.8,92.893,-46.2,1.291,1,0,3,0,0,0,0
28,1.4,93.918,-42.7,4.963,2,1,1,0,0,1,0
32,-1.8,92.893,-46.2,1.327,2,0,6,0,0,0,0
57,1.1,93.994,-36.4,4.856,4,0,3,0,1,0,0
27,-1.8,92.893,-46.2,1.266,8,1,6,0,1,1,1
49,1.4,93.444,-36.1,4.963,9,0,1,1,1,0,0
31,1.4,93.444,-36.1,4.962,2,0,6,0,0,0,0
46,-0.1,93.2,-42.0,4.076,2,0,6,0,0,0,1
35,1.1,93.994,-36.4,4.864,3,2,3,0,0,1,0
37,1.1,93.994,-36.4,4.86,3,1,4,0,1,0,0
35,-1.8,93.075,-47.1,1.405,4,0,6,0,0,0,0
40,1.4,93.918,-42.7,4.956,2,2,1,0,0,0,0
43,1.4,93.918,-42.7,4.962,6,0,6,1,0,1,0
40,1.1,93.994,-36.4,4.858,0,1,6,0,0,1,0
38,1.1,93.994,-36.4,4.856,4,0,4,0,1,1,0
34,1.4,93.444,-36.1,4.962,4,0,6,0,1,0,0
25,-2.9,92.963,-40.8,1.26,4,0,4,0,0,0,1
43,1.1,93.994,-36.4,4.856,4,0,3,1,1,0,0
48,1.4,93.918,-42.7,4.963,4,2,4,0,0,0,0
48,1.4,93.444,-36.1,4.968,2,0,5,0,0,0,0
23,1.4,93.918,-42.7,4.962,10,0,4,0,1,0,0
50,-1.7,94.215,-40.3,0.899,0,0,2,0,0,0,2
35,1.4,93.444,-36.1,4.963,2,0,6,0,1,0,0
34,-1.8,93.075,-47.1,1.423,8,1,6,0,0,0,0
33,1.4,93.444,-36.1,4.964,8,0,0,0,0,0,0
31,1.4,94.465,-41.8,4.961,1,1,1,0,1,0,0
47,1.4,94.465,-41.8,4.864,4,0,4,0,0,0,0
54,-1.8,92.893,-46.2,1.25,5,2,6,0,1,0,0
48,1.4,93.918,-42.7,4.961,0,0,0,1,1,1,0
42,1.4,94.465,-41.8,4.864,2,0,6,1,1,0,0
32,1.4,93.444,-36.1,4.964,4,1,6,0,0,0,0
24,-1.8,92.893,-46.2,1.313,4,1,3,0,0,0,0
52,1.1,93.994,-36.4,4.856,1,0,5,1,0,0,0
26,-1.7,94.027,-38.3,0.894,11,1,1,0,0,0,1
45,1.4,93.918,-42.7,4.962,1,0,6,1,1,0,0
49,1.4,93.918,-42.7,4.962,2,0,6,0,0,0,0
58,1.1,93.994,-36.4,4.857,7,0,0,1,0,0,0
26,-1.8,93.749,-34.6,0.64,7,1,6,0,1,0,0
30,1.4,93.918,-42.7,4.963,1,1,1,0,1,0,0
31,-0.1,93.2,-42.0,4.191,6,1,6,0,0,0,0
53,1.4,93.444,-36.1,4.962,4,0,4,1,1,0,0
28,-1.7,94.055,-39.8,0.729,6,1,6,0,1,0,0
56,-1.8,92.893,-46.2,1.327,2,0,3,0,0,1,1
44,1.4,93.444,-36.1,4.966,2,2,6,0,0,0,0
33,1.4,94.465,-41.8,4.967,3,0,2,1,0,0,0
36,1.1,93.994,-36.4,4.858,6,0,3,0,2,2,0
32,1.1,93.994,-36.4,4.859,4,1,4,0,1,0,0
45,1.1,93.994,-36.4,4.856,3,1,3,0,1,1,0
50,1.1,93.994,-36.4,4.864,3,0,0,1,0,0,0
37,1.4,94.465,-41.8,4.959,1,0,1,0,1,1,0
35,1.1,93.994,-36.4,4.855,3,0,3,0,0,0,0
37,-1.8,92.893,-46.2,1.334,3,0,3,0,1,0,0
55,-0.1,93.2,-42.0,4.12,2,2,1,0,2,2,0
35,1.4,94.465,-41.8,4.959,3,0,2,1,0,0,0
67,-1.1,94.767,-50.8,1.039,0,2,4,0,1,0,2
21,1.1,93.994,-36.4,4.856,2,1,3,0,1,1,0
49,-1.8,92.893,-46.2,1.299,10,0,2,1,1,1,1
38,1.1,93.994,-36.4,4.858,4,0,4,0,0,0,0
31,-0.1,93.2,-42.0,4.153,1,2,4,0,0,0,1
43,1.1,93.994,-36.4,4.857,3,0,0,1,0,0,0
46,-0.1,93.2,-42.0,4.076,3,0,0,1,1,1,0
55,1.1,93.994,-36.4,4.859,3,0,3,0,1,0,0
33,1.4,94.465,-41.8,4.864,3,0,3,1,0,0,0
30,1.1,93.994,-36.4,4.857,2,1,6,0,1,0,0
29,1.1,93.994,-36.4,4.86,1,1,1,0,0,0,0
32,1.4,93.444,-36.1,4.964,4,2,4,0,1,1,0
37,1.1,93.994,-36.4,4.857,3,0,3,0,0,1,0
45,1.4,93.444,-36.1,4.964,2,0,6,1,1,0,0
29,1.1,93.994,-36.4,4.859,6,1,6,0,1,0,0
36,1.4,93.918,-42.7,4.961,2,1,3,0,0,1,0
31,-0.1,93.2,-42.0,4.021,7,1,0,0,1,0,0
34,-2.9,92.201,-31.4,0.859,2,1,6,0,1,0,0
46,1.4,94.465,-41.8,4.967,10,0,4,1,0,0,0
29,1.4,93.918,-42.7,4.957,2,1,6,0,0,0,0
35,-0.1,93.2,-42.0,4.12,4,0,6,0,1,1,0
45,1.1,93.994,-36.4,4.857,2,2,3,0,0,0,0
27,-1.8,92.893,-46.2,1.25,2,0,6,0,1,0,1
25,1.4,93.918,-42.7,4.957,1,1,5,0,0,0,0
33,1.4,93.444,-36.1,4.963,2,0,6,0,0,0,0
37,-1.8,92.893,-46.2,1.344,1,0,1,0,0,0,0
33,-1.8,92.893,-46.2,1.244,2,1,6,0,1,0,0
41,1.1,93.994,-36.4,4.857,6,0,5,0,0,0,0
58,-1.8,92.893,-46.2,1.313,3,0,3,0,0,0,1
53,-1.8,93.075,-47.1,1.365,6,2,6,0,0,0,0
30,-2.9,92.963,-40.8,1.262,7,0,4,0,1,1,0
43,1.4,93.918,-42.7,4.961,3,0,3,0,0,1,0
57,1.4,93.918,-42.7,4.962,8,0,6,0,0,0,0
26,1.4,93.918,-42.7,4.957,4,0,3,1,1,0,0
22,-1.8,93.075,-47.1,1.365,11,1,1,0,0,0,0
69,-1.1,94.199,-37.5,0.886,5,0,1,0,1,1,2
32,1.4,93.918,-42.7,4.961,4,1,4,0,1,0,0
46,1.1,93.994,-36.4,4.864,6,0,3,0,0,0,0
48,1.4,93.444,-36.1,4.963,4,0,4,1,0,0,0
66,-3.4,92.649,-30.1,0.715,5,1,0,0,1,0,0
34,1.4,93.444,-36.1,4.964,2,2,1,0,2,2,0
52,-1.7,94.055,-39.8,0.702,2,2,6,0,1,0,0
29,-0.1,93.2,-42.0,4.191,2,0,1,0,1,1,1
32,-1.8,92.893,-46.2,1.266,10,2,1,0,1,0,0
32,-0.1,93.2,-42.0,4.12,2,1,1,0,1,1,0
39,-1.8,92.893,-46.2,1.291,4,1,4,0,1,0,1
26,1.4,94.465,-41.8,4.96,3,0,3,0,1,0,0
52,1.1,93.994,-36.4,4.859,1,2,5,1,1,1,0
33,1.4,93.444,-36.1,4.963,4,1,6,0,0,0,0
59,1.1,93.994,-36.4,4.859,5,2,3,1,1,0,0
32,1.4,93.444,-36.1,4.968,4,0,6,0,0,0,0
35,-1.8,92.893,-46.2,1.344,1,0,1,1,1,0,0
41,-1.8,92.893,-46.2,1.244,2,1,6,0,1,0,0
42,1.1,93.994,-36.4,4.856,2,0,2,0,0,0,0
30,1.4,93.918,-42.7,4.963,3,0,4,0,0,0,0
58,1.4,93.918,-42.7,4.962,5,0,0,1,0,0,0
55,-1.8,93.075,-47.1,1.405,2,2,1,0,2,2,0
54,1.1,93.994,-36.4,4.86,1,1,1,1,0,0,0
38,-3.4,92.379,-29.8,0.773,2,1,1,0,1,0,1
34,-1.8,93.075,-47.1,1.445,2,1,4,0,0,0,0
41,1.1,93.994,-36.4,4.864,2,0,4,1,1,0,0
44,-1.8,92.893,-46.2,1.299,3,0,2,1,1,0,0
33,1.4,93.444,-36.1,4.962,2,1,6,0,1,1,0
43,1.4,94.465,-41.8,4.866,4,0,3,1,0,0,0
34,-0.1,93.2,-42.0,4.153,4,1,1,0,1,0,0
34,1.4,93.918,-42.7,4.968,4,2,5,0,1,0,0
39,1.1,93.994,-36.4,4.855,7,0,1,0,1,0,0
29,1.4,93.444,-36.1,4.966,6,0,6,0,1,1,0
32,1.4,93.444,-36.1,4.963,2,1,6,0,1,0,0
49,1.4,94.465,-41.8,4.961,6,0,6,0,0,0,0
27,-1.8,93.075,-47.1,1.406,11,1,6,0,0,0,0
51,-2.9,92.201,-31.4,0.884,6,0,6,0,1,0,0
32,1.4,93.918,-42.7,4.962,4,0,4,0,1,1,0
27,-1.1,94.199,-37.5,0.879,2,1,6,0,1,0,0
31,-1.8,92.893,-46.2,1.244,4,2,1,0,0,0,0
34,-1.8,93.369,-34.8,0.653,4,2,4,0,0,0,1
42,1.1,93.994,-36.4,4.857,3,0,3,0,0,0,0
41,-0.1,93.2,-42.0,4.021,8,0,4,1,1,0,0
43,-1.8,93.075,-47.1,1.365,2,0,6,0,1,0,0
36,1.4,94.465,-41.8,4.967,3,1,1,0,1,0,0
29,-1.8,92.893,-46.2,1.25,3,0,3,0,1,0,0
41,1.1,93.994,-36.4,4.856,1,0,1,1,1,0,0
37,1.4,94.465,-41.8,4.959,2,0,6,0,0,0,0
56,1.1,93.994,-36.4,4.86,3,0,0,0,1,0,0
25,1.4,93.918,-42.7,4.963,1,1,4,0,1,0,0
31,-1.8,92.893,-46.2,1.244,1,0,1,0,1,0,0
43,1.1,93.994,-36.4,4.864,2,0,6,0,0,0,0
37,-1.8,93.075,-47.1,1.41,3,0,3,0,1,0,1
34,-1.8,93.075,-47.1,1.405,3,0,4,0,0,0,0
37,-1.8,93.075,-47.1,1.405,2,0,1,0,1,0,1
38,1.4,93.444,-36.1,4.968,4,0,1,0,1,0,0
41,1.1,93.994,-36.4,4.86,3,0,3,1,0,0,0
36,1.1,93.994,-36.4,4.856,2,0,1,0,0,1,0
63,-3.4,92.431,-26.9,0.728,4,0,4,0,0,0,0
41,-1.8,92.893,-46.2,1.291,3,0,2,1,0,1,1
40,-0.1,93.2,-42.0,4.191,3,0,3,0,1,0,0
42,-1.8,92.893,-46.2,1.313,2,2,6,0,0,0,0
26,1.4,94.465,-41.8,4.866,2,1,1,0,0,0,0
58,1.4,93.918,-42.7,4.958,5,0,1,0,1,0,0
49,1.4,94.465,-41.8,4.958,2,0,6,0,1,1,0
51,1.4,93.918,-42.7,4.96,3,0,1,0,0,0,0
32,-0.1,93.2,-42.0,4.153,3,1,6,1,1,0,0
39,1.4,93.918,-42.7,4.96,2,0,6,0,1,0,0
35,1.4,94.465,-41.8,4.947,4,1,4,0,0,0,0
29,1.1,93.994,-36.4,4.855,6,1,6,0,0,0,0
38,1.1,93.994,-36.4,4.857,4,1,6,0,0,1,0
29,1.4,94.465,-41.8,4.961,3,0,3,0,0,0,0
51,1.4,93.444,-36.1,4.966,2,2,1,0,0,0,0
37,1.1,93.994,-36.4,4.859,2,0,1,0,0,1,0
41,1.4,93.918,-42.7,4.962,10,1,1,0,1,1,0
34,-1.8,93.075,-47.1,1.405,3,0,3,0,1,0,0
44,-1.8,92.893,-46.2,1.291,2,2,1,0,1,0,1
55,1.4,94.465,-41.8,4.96,3,0,0,1,0,0,0
33,-0.1,93.2,-42.0,4.076,2,2,6,0,1,0,1
34,1.1,93.994,-36.4,4.859,4,0,4,0,0,1,0
57,1.4,93.918,-42.7,4.957,2,0,3,0,0,0,0
24,-2.9,92.963,-40.8,1.26,11,1,1,0,2,2,1
29,1.1,93.994,-36.4,4.857,2,1,6,0,0,1,0
36,1.4,93.444,-36.1,4.962,2,1,6,0,1,0,0
37,1.1,93.994,-36.4,4.855,3,0,0,0,0,1,0
29,-1.8,92.893,-46.2,1.25,3,1,5,0,1,0,1
47,1.4,94.465,-41.8,4.961,0,1,0,0,0,0,0
58,-1.8,93.369,-34.8,0.635,1,0,1,0,0,0,2
28,-2.9,92.963,-40.8,1.26,2,0,1,0,0,0,0
35,1.4,93.444,-36.1,4.964,2,2,6,0,1,0,0
28,1.1,93.994,-36.4,4.857,1,0,1,0,1,1,0
33,-0.1,93.2,-42.0,4.076,2,0,6,0,2,2,0
24,-1.8,92.893,-46.2,1.291,11,1,0,0,1,0,0
29,-1.8,92.893,-46.2,1.244,4,1,6,0,0,0,0
26,1.4,93.918,-42.7,4.963,3,1,1,0,0,1,0
36,-1.8,92.893,-46.2,1.327,3,1,3,0,0,1,0
30,1.4,94.465,-41.8,4.864,3,0,2,1,1,0,0
59,-1.8,92.893,-46.2,1.327,5,2,1,1,0,0,1
51,1.4,93.918,-42.7,4.962,1,1,1,1,0,0,0
46,1.4,93.918,-42.7,4.962,0,0,0,1,1,0,0
36,1.4,94.465,-41.8,4.864,3,0,3,1,0,0,0
60,1.4,93.918,-42.7,4.957,2,2,1,0,1,0,0
39,1.1,93.994,-36.4,4.857,3,0,3,1,0,0,0
45,1.1,93.994,-36.4,4.86,2,0,3,1,0,1,0
42,1.4,93.444,-36.1,4.964,2,0,4,1,1,1,0
48,1.4,93.918,-42.7,4.961,2,1,6,0,1,1,0
39,-0.1,93.2,-42.0,4.153,2,0,1,0,1,0,0
37,1.4,93.444,-36.1,4.963,1,0,1,0,0,0,0
30,1.1,93.994,-36.4,4.859,3,2,3,0,1,0,0
23,-1.8,92.893,-46.2,1.299,3,1,3,0,1,0,0
51,1.1,93.994,-36.4,4.857,3,0,0,0,1,0,0
47,1.4,93.444,-36.1,4.968,4,0,4,0,1,0,0
52,-1.8,93.075,-47.1,1.405,1,0,2,0,0,1,1
50,1.4,94.465,-41.8,4.864,3,0,0,1,0,0,0
42,1.1,93.994,-36.4,4.857,3,0,2,0,0,1,0
48,-0.1,93.798,-40.4,5.0,2,0,1,0,0,0,0
36,-1.8,92.893,-46.2,1.327,3,0,3,0,1,1,0
32,-1.8,92.843,-50.0,1.687,6,1,6,0,1,0,0
28,1.1,93.994,-36.4,4.856,3,0,3,0,0,1,0
31,1.4,93.918,-42.7,4.957,7,1,1,0,1,0,0
56,-0.1,93.2,-42.0,4.12,10,0,6,0,1,0,0
30,1.1,93.994,-36.4,4.858,3,1,0,0,0,0,0
43,-1.8,93.075,-47.1,1.405,4,2,4,1,1,0,0
33,1.4,93.444,-36.1,4.966,4,0,4,0,0,0,0
47,1.4,93.918,-42.7,4.961,2,0,1,1,0,0,0
57,1.4,93.444,-36.1,4.965,8,0,6,1,0,0,0
52,-1.8,92.893,-46.2,1.327,4,0,4,0,0,0,0
36,-1.8,92.893,-46.2,1.313,3,0,2,0,0,0,0
35,1.4,93.918,-42.7,4.962,2,0,1,1,0,0,0
29,-1.8,92.893,-46.2,1.281,1,0,1,0,0,1,1
29,1.1,93.994,-36.4,4.858,2,1,3,1,0,0,0
56,1.4,94.465,-41.8,4.961,0,2,0,1,1,0,0
40,-3.4,92.431,-26.9,0.724,2,0,1,0,0,0,1
57,-1.8,92.893,-46.2,1.354,10,0,3,0,1,0,1
30,-1.8,93.075,-47.1,1.405,2,0,1,0,0,0,0
44,1.4,94.465,-41.8,4.865,3,0,4,0,0,0,0
39,-1.8,92.893,-46.2,1.266,2,0,1,0,1,0,0
56,1.1,93.994,-36.4,4.858,3,0,0,1,1,0,0
36,-1.8,92.893,-46.2,1.281,3,2,3,0,0,0,0
35,-0.1,93.2,-42.0,4.12,4,0,6,1,0,0,0
32,1.4,94.465,-41.8,4.959,3,0,4,0,1,0,0
33,-1.8,92.893,-46.2,1.266,1,1,1,0,1,0,1
41,1.4,93.918,-42.7,4.959,3,0,0,1,1,0,0
35,-1.8,92.893,-46.2,1.244,2,1,6,0,1,0,0
33,1.4,93.444,-36.1,4.964,7,0,6,0,0,0,0
34,-1.8,92.893,-46.2,1.281,7,1,1,0,0,0,0
41,1.4,93.444,-36.1,4.968,9,0,5,0,1,0,0
32,-1.8,92.893,-46.2,1.334,4,1,4,0,0,0,0
34,1.4,94.465,-41.8,4.958,4,0,4,1,0,0,0
45,1.1,93.994,-36.4,4.858,3,2,3,0,0,0,0
40,1.4,93.918,-42.7,4.968,4,0,4,1,0,1,0
29,-0.1,93.2,-42.0,4.021,2,1,4,0,0,0,1
32,-1.8,92.843,-50.0,1.614,2,1,4,0,1,1,0
31,-1.8,92.893,-46.2,1.327,6,0,6,0,0,1,1
32,-0.1,93.2,-42.0,4.12,3,0,2,1,1,0,0
48,1.4,93.444,-36.1,4.962,3,0,3,0,0,0,0
51,1.4,93.444,-36.1,4.964,4,1,4,0,0,0,0
51,1.1,93.994,-36.4,4.855,1,0,4,1,0,0,0
27,-1.8,92.893,-46.2,1.27,4,1,6,0,0,0,0
56,1.4,94.465,-41.8,4.967,4,0,5,0,0,0,0
59,-1.7,94.055,-39.8,0.702,5,2,4,0,0,0,1
34,-1.1,94.767,-50.8,1.05,2,0,6,0,0,0,0
30,1.1,93.994,-36.4,4.855,3,0,3,0,1,0,0
30,-0.1,93.2,-42.0,4.076,2,2,1,0,1,0,0
53,1.4,93.444,-36.1,4.963,10,0,0,1,1,0,0
54,-1.8,92.893,-46.2,1.344,1,2,6,0,0,0,0
46,1.4,93.444,-36.1,4.968,4,0,4,0,0,0,0
40,1.4,93.918,-42.7,4.963,10,0,0,1,1,0,0
46,-2.9,92.201,-31.4,0.884,9,0,5,0,0,1,0
50,-1.8,92.893,-46.2,1.327,2,0,3,0,2,2,1
38,1.4,94.465,-41.8,4.961,3,0,2,0,0,0,0
28,-1.8,92.893,-46.2,1.244,1,2,1,0,1,0,1
32,1.4,93.444,-36.1,4.964,2,1,6,0,1,1,0
56,1.4,93.918,-42.7,4.962,4,0,3,1,0,0,0
59,1.4,93.918,-42.7,4.962,2,0,0,1,1,0,0
41,1.4,93.444,-36.1,4.966,2,1,6,1,0,0,0
33,-3.4,92.431,-26.9,0.739,2,0,6,0,0,0,2
41,1.4,94.465,-41.8,4.96,3,0,3,0,0,0,0
45,-0.1,93.2,-42.0,4.12,3,0,3,0,1,0,0
47,1.4,93.444,-36.1,4.964,3,0,5,1,1,0,0
44,1.4,93.444,-36.1,4.963,2,2,6,1,1,1,0
36,-1.8,93.075,-47.1,1.405,3,0,3,0,1,0,0
28,1.4,93.918,-42.7,4.957,3,1,2,1,1,0,0
36,-0.1,93.2,-42.0,4.12,2,1,6,0,0,0,0
34,1.4,93.918,-42.7,4.963,4,0,1,0,0,1,0
54,1.4,93.918,-42.7,4.961,0,0,4,0,0,0,0
30,1.4,94.465,-41.8,4.967,2,2,6,1,1,0,0
46,1.1,93.994,-36.4,4.857,2,0,6,0,1,0,0
29,1.4,93.918,-42.7,4.958,7,0,6,0,1,0,0
57,1.4,93.444,-36.1,4.968,2,0,6,1,1,0,0
55,1.4,94.465,-41.8,4.961,4,0,6,0,0,0,0
48,1.4,93.444,-36.1,4.968,3,0,3,1,1,0,0
37,1.4,93.918,-42.7,4.963,3,0,2,1,0,0,0
26,-1.8,92.893,-46.2,1.281,11,1,1,0,1,0,1
31,-1.8,92.893,-46.2,1.281,3,1,3,0,0,0,1
33,-2.9,92.963,-40.8,1.262,6,1,6,0,2,2,0
30,-0.1,93.2,-42.0,4.12,3,0,0,0,1,0,0
43,1.1,93.994,-36.4,4.857,3,0,3,1,0,0,0
41,1.4,94.465,-41.8,4.864,9,1,5,1,1,1,0
56,-0.1,93.2,-42.0,4.076,0,2,1,0,1,0,1
27,1.4,93.918,-42.7,4.962,8,1,4,0,1,0,0
32,1.4,93.444,-36.1,4.965,2,0,6,1,0,0,0
47,-1.8,93.075,-47.1,1.405,2,0,3,0,1,0,0
43,-0.1,93.2,-42.0,4.191,2,0,6,0,1,0,1
45,1.4,93.444,-36.1,4.963,3,0,3,0,1,0,0
36,-1.8,92.893,-46.2,1.266,3,0,0,0,1,1,0
35,1.4,94.465,-41.8,4.947,3,0,2,0,0,0,0
33,1.4,93.918,-42.7,4.962,8,0,6,0,1,0,0
38,1.4,93.918,-42.7,4.961,1,1,1,1,1,0,0
43,1.4,94.465,-41.8,4.962,3,0,2,0,1,0,0
32,1.4,93.444,-36.1,4.963,4,0,6,1,1,0,0
36,-0.1,93.2,-42.0,4.153,2,0,1,0,0,0,0
51,1.4,93.444,-36.1,4.963,2,2,6,1,0,0,0
47,-1.8,93.075,-47.1,1.41,1,0,3,0,1,0,0
55,1.4,93.918,-42.7,4.962,6,1,5,0,0,1,0
33,1.4,93.444,-36.1,4.967,4,1,4,0,1,0,0
30,-2.9,92.469,-33.6,1.048,2,1,6,0,0,1,0
45,-1.8,92.893,-46.2,1.281,1,2,3,0,0,0,1
31,1.4,93.918,-42.7,4.958,11,1,6,0,1,0,0
37,-1.8,92.843,-50.0,1.687,2,0,6,0,1,1,0
41,1.1,93.994,-36.4,4.859,3,0,0,1,0,0,0
29,1.1,93.994,-36.4,4.859,2,1,6,0,0,0,0
32,-1.8,92.843,-50.0,1.52,2,1,6,0,2,2,0
41,1.1,93.994,-36.4,4.856,1,2,1,0,1,1,0
51,1.1,93.994,-36.4,4.857,3,0,3,0,1,0,0
30,-0.1,93.2,-42.0,4.076,2,1,6,0,0,0,0
35,-0.1,93.2,-42.0,4.153,2,1,1,0,1,0,0
38,1.1,93.994,-36.4,4.857,3,1,2,0,1,0,0
36,-0.1,93.2,-42.0,4.12,6,0,6,0,1,0,0
38,-0.1,93.2,-42.0,4.076,6,0,4,0,1,1,0
52,-0.1,93.2,-42.0,4.191,6,0,6,0,1,0,0
34,-1.8,92.893,-46.2,1.281,2,0,6,0,0,1,1
25,1.1,93.994,-36.4,4.857,4,1,6,0,2,2,0
33,1.4,93.918,-42.7,4.958,1,1,1,0,1,0,0
31,-1.7,94.215,-40.3,0.861,2,0,1,0,1,1,0
25,-3.4,92.379,-29.8,0.797,8,1,6,0,1,0,0
33,-1.8,93.075,-47.1,1.498,6,1,6,0,1,1,0
44,1.4,93.918,-42.7,4.962,4,0,1,0,0,0,0
30,1.4,93.918,-42.7,4.963,2,1,6,0,0,0,0
54,1.4,93.444,-36.1,4.965,3,0,3,1,1,0,0
43,1.4,93.444,-36.1,4.964,0,0,2,0,0,0,0
41,1.4,93.444,-36.1,4.963,2,0,6,1,0,0,0
49,1.4,93.918,-42.7,4.957,1,2,2,1,1,1,0
33,-3.4,92.431,-26.9,0.737,2,0,6,0,1,0,2
32,-1.8,92.893,-46.2,1.266,2,0,6,0,0,0,0
50,1.4,93.918,-42.7,4.968,4,0,1,0,1,0,0
40,-1.8,92.893,-46.2,1.259,6,0,1,0,1,0,0
35,1.4,93.918,-42.7,4.963,3,0,2,0,1,0,0
32,1.1,93.994,-36.4,4.86,1,0,1,0,1,0,0
52,1.1,93.994,-36.4,4.855,3,1,3,1,1,0,0
35,1.4,93.444,-36.1,4.963,4,0,4,0,1,0,0
51,1.1,93.994,-36.4,4.856,7,0,4,1,0,0,0
40,-0.1,93.2,-42.0,4.191,6,0,2,0,0,0,0
27,1.4,93.918,-42.7,4.968,3,1,0,0,0,0,0
44,-1.8,93.075,-47.1,1.405,3,0,3,1,1,0,1
43,1.4,94.465,-41.8,4.967,4,1,3,0,1,0,0
33,-1.8,92.893,-46.2,1.344,1,0,4,0,1,0,0
25,1.4,93.918,-42.7,4.963,4,1,4,0,1,0,0
30,1.4,94.465,-41.8,4.959,2,2,1,0,0,0,0
39,1.1,93.994,-36.4,4.858,8,0,0,1,0,0,0
32,1.1,93.994,-36.4,4.858,4,1,1,0,1,1,0
49,1.4,93.444,-36.1,4.963,2,0,1,0,0,0,0
30,1.1,93.994,-36.4,4.864,3,1,2,0,1,0,0
36,-1.8,92.893,-46.2,1.299,2,0,1,0,0,0,0
23,1.1,93.994,-36.4,4.859,1,1,1,0,0,0,0
53,1.4,93.918,-42.7,4.957,8,0,6,1,0,0,0
46,-1.8,92.893,-46.2,1.327,2,0,6,0,0,0,0
39,-1.8,92.893,-46.2,1.266,1,0,1,0,1,0,1
29,-1.8,92.893,-46.2,1.281,2,1,6,0,1,0,1
34,1.1,93.994,-36.4,4.86,8,0,4,0,0,0,0
23,-1.7,94.215,-40.3,0.899,2,1,1,0,0,0,0
34,1.4,93.444,-36.1,4.963,4,0,6,0,1,1,0
34,-3.4,92.649,-30.1,0.714,6,0,6,0,0,0,0
26,-1.1,94.767,-50.8,1.04,2,1,6,0,0,0,0
30,1.1,93.994,-36.4,4.86,1,2,3,0,0,0,0
33,1.4,93.444,-36.1,4.964,2,1,6,0,0,0,0
31,-2.9,92.201,-31.4,0.829,2,1,6,0,0,0,2
32,1.4,93.444,-36.1,4.966,4,1,6,0,0,1,0
28,-2.9,92.201,-31.4,0.881,2,0,6,0,1,0,1
31,1.1,93.994,-36.4,4.855,2,0,6,0,1,0,0
57,1.1,93.994,-36.4,4.856,3,0,5,1,1,0,0
31,-3.4,92.649,-30.1,0.716,4,1,6,0,0,0,0
40,1.4,93.918,-42.7,4.962,2,0,6,0,1,0,0
29,1.4,93.918,-42.7,4.961,4,1,4,0,1,0,0
35,1.1,93.994,-36.4,4.864,3,2,3,0,1,0,0
21,-3.4,92.431,-26.9,0.739,11,1,1,0,0,0,0
51,-1.8,92.893,-46.2,1.334,2,1,6,0,0,0,0
56,1.4,94.465,-41.8,4.959,2,0,1,0,0,0,0
42,-1.8,93.075,-47.1,1.405,2,1,1,0,0,0,0
31,1.4,93.918,-42.7,4.961,4,1,4,0,1,0,0
37,1.4,93.444,-36.1,4.966,4,1,4,1,1,0,0
48,1.4,93.918,-42.7,4.962,6,0,6,0,1,0,0
56,1.4,93.918,-42.7,4.962,3,0,3,1,1,0,0
25,-1.8,93.075,-47.1,1.365,11,1,6,0,1,0,1
34,-1.8,92.843,-50.0,1.52,4,1,6,0,0,0,0
33,1.4,93.444,-36.1,4.965,2,1,6,0,1,0,0
27,1.4,93.918,-42.7,4.962,4,1,5,0,1,0,0
51,-1.8,93.075,-47.1,1.405,3,0,3,1,1,0,1
34,1.1,93.994,-36.4,4.857,2,0,6,0,0,0,0
73,-1.1,94.767,-50.8,1.028,5,0,4,0,1,0,0
32,1.4,93.444,-36.1,4.968,2,1,6,0,1,1,0
41,1.1,93.994,-36.4,4.857,2,0,6,0,1,0,0
40,1.4,93.444,-36.1,4.966,6,0,6,0,0,0,0
45,-0.1,93.2,-42.0,4.021,4,1,6,0,0,0,0
29,1.4,94.465,-41.8,4.959,2,1,6,0,0,0,0
32,-2.9,92.963,-40.8,1.266,4,0,4,0,2,2,1
